00:00:00.3466084,1,20,"0,3"
00:00:01.2226006,1,24,"0,3"
00:00:03.9749021,1,28,"0,3"
00:00:33.9191230,1,32,"0,3"
00:02:26.1640030,1,36,"0,3"
